date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:10:11	0/-1	---M--	302	error ('')			http://www.seet.net.cn/404.html	C:/My%20Web%20Sites/seet/www.seet.net.cn/404.2e0.delayed	(from http://www.seet.net.cn/templates/pc_wjdh/css/bootstrap.min.css)
13:10:17	154/154	---M--	302	error ('Found')	text/html	date:Thu,%2029%20Apr%202021%2007:40:17%20GMT	http://www.seet.net.cn/templates/pc_wjdh/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/fonts/glyphicons-halflings-regulard41d.eot	(from http://www.seet.net.cn/templates/pc_wjdh/css/bootstrap.min.css)
13:10:17	0/-1	---M--	302	error ('')			http://www.seet.net.cn/404.html	C:/My%20Web%20Sites/seet/www.seet.net.cn/404.2e3.delayed	(from http://www.seet.net.cn/templates/pc_wjdh/css/bootstrap.min.css)
13:10:31	154/154	---M--	302	error ('Found')	text/html	date:Thu,%2029%20Apr%202021%2007:40:31%20GMT	http://www.seet.net.cn/templates/pc_wjdh/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/fonts/glyphicons-halflings-regular.woff2	(from http://www.seet.net.cn/templates/pc_wjdh/css/bootstrap.min.css)
13:10:31	0/-1	---M--	302	error ('')			http://www.seet.net.cn/404.html	C:/My%20Web%20Sites/seet/www.seet.net.cn/404.2e6.delayed	(from http://www.seet.net.cn/templates/pc_wjdh/css/bootstrap.min.css)
13:10:31	154/154	---M--	302	error ('Found')	text/html	date:Thu,%2029%20Apr%202021%2007:40:31%20GMT	http://www.seet.net.cn/templates/pc_wjdh/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/fonts/glyphicons-halflings-regular.woff	(from http://www.seet.net.cn/templates/pc_wjdh/css/bootstrap.min.css)
13:10:31	0/-1	---M--	302	error ('')			http://www.seet.net.cn/404.html	C:/My%20Web%20Sites/seet/www.seet.net.cn/404.2e9.delayed	(from http://www.seet.net.cn/templates/pc_wjdh/css/bootstrap.min.css)
13:10:32	154/154	---M--	302	error ('Found')	text/html	date:Thu,%2029%20Apr%202021%2007:40:33%20GMT	http://www.seet.net.cn/templates/pc_wjdh/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/fonts/glyphicons-halflings-regular.ttf	(from http://www.seet.net.cn/templates/pc_wjdh/css/bootstrap.min.css)
13:10:32	0/-1	---M--	302	error ('')			http://www.seet.net.cn/404.html	C:/My%20Web%20Sites/seet/www.seet.net.cn/404.2ec.delayed	(from http://www.seet.net.cn/templates/pc_wjdh/css/bootstrap.min.css)
13:10:33	154/154	---M--	302	error ('Found')	text/html	date:Thu,%2029%20Apr%202021%2007:40:33%20GMT	http://www.seet.net.cn/templates/pc_wjdh/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/fonts/glyphicons-halflings-regular.svg	(from http://www.seet.net.cn/templates/pc_wjdh/css/bootstrap.min.css)
13:10:33	0/-1	---M--	302	error ('')			http://www.seet.net.cn/404.html	C:/My%20Web%20Sites/seet/www.seet.net.cn/404.2ef.delayed	(from http://www.seet.net.cn/templates/pc_wjdh/css/bootstrap.min.css)
13:10:35	715/715	---M--	200	added ('OK')	image/png	etag:%2212c0b3647c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/See.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/See.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:36	14618/14618	---M--	200	added ('OK')	image/jpeg	etag:%22a45cc1327c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/aboutMenu.jpg	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/aboutMenu.jpg	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:37	6060/6060	---M--	200	added ('OK')	image/jpeg	etag:%2250ccf8347c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/contact.jpg	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/contact.jpg	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:38	252/252	---M--	200	added ('OK')	image/png	etag:%225ec6ce337c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/caseCenterIco2.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/caseCenterIco2.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:39	7519/7519	---M--	200	added ('OK')	image/jpeg	etag:%22324792347c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/caseMenu.jpg	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/caseMenu.jpg	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:40	247/247	---M--	200	added ('OK')	image/png	etag:%22c0d70347c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/caseCenterIco2-1.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/caseCenterIco2-1.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:40	283/283	---M--	200	added ('OK')	image/png	etag:%221e7b82337c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/caseCenterIco1.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/caseCenterIco1.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:41	256/256	---M--	200	added ('OK')	image/png	etag:%22643ea6337c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/caseCenterIco1-1.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/caseCenterIco1-1.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:41	7907/7907	---M--	200	added ('OK')	image/jpeg	etag:%2230e38337c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/aboutMenu1.jpg	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/aboutMenu1.jpg	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:43	1715/1715	---M--	200	added ('OK')	image/png	etag:%22ce859b377c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/curpo.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/curpo.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:44	194/194	---M--	200	added ('OK')	image/png	etag:%22e61346647c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/proMore.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/proMore.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:44	309/309	---M--	200	added ('OK')	image/png	etag:%22c2e9d6627c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/productsIco3.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/productsIco3.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:45	365/365	---M--	200	added ('OK')	image/png	etag:%2236638f627c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/prev.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/prev.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:45	379/379	---M--	200	added ('OK')	image/png	etag:%225ea14c627c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/next.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/next.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:46	154/154	---M--	302	error ('Found')	text/html	date:Thu,%2029%20Apr%202021%2007:40:47%20GMT	http://www.seet.net.cn/templates/pc_wjdh/images/feel3.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/images/feel3.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:46	0/-1	---M--	302	error ('')			http://www.seet.net.cn/404.html	C:/My%20Web%20Sites/seet/www.seet.net.cn/404.300.delayed	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:47	154/154	---M--	302	error ('Found')	text/html	date:Thu,%2029%20Apr%202021%2007:40:47%20GMT	http://www.seet.net.cn/templates/pc_wjdh/images/feel4.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/images/feel4.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:47	0/-1	---M--	302	error ('')			http://www.seet.net.cn/404.html	C:/My%20Web%20Sites/seet/www.seet.net.cn/404.303.delayed	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:48	273/273	---M--	200	added ('OK')	image/png	etag:%22ca714d397c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/icod33.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/icod33.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:48	308/308	---M--	200	added ('OK')	image/png	etag:%22fc9592397c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/name.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/name.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:49	396/396	---M--	200	added ('OK')	image/png	etag:%2298ce23657c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/tel.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/tel.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:50	154/154	---M--	302	error ('Found')	text/html	date:Thu,%2029%20Apr%202021%2007:40:49%20GMT	http://www.seet.net.cn/templates/pc_wjdh/img/yanzheng.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/yanzheng.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:50	0/-1	---M--	302	error ('')			http://www.seet.net.cn/404.html	C:/My%20Web%20Sites/seet/www.seet.net.cn/404.309.delayed	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:50	569/569	---M--	200	added ('OK')	image/png	etag:%22ecb84e657c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/textarea.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/textarea.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:51	199/199	---M--	200	added ('OK')	image/png	etag:%2216d41637c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/productsList3.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/productsList3.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:52	656/656	---M--	200	added ('OK')	image/png	etag:%225c9725637c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/productsList4.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/productsList4.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:53	346/346	---M--	200	added ('OK')	image/png	etag:%22b04c70327c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/aboutIdd.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/aboutIdd.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:55	636/636	---M--	200	added ('OK')	image/png	etag:%22e01a53387c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/honorL.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/honorL.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:55	658/658	---M--	200	added ('OK')	image/png	etag:%2220669f387c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/honorR.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/honorR.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:10:59	45149/45149	---M--	200	added ('OK')	image/jpeg	etag:%22d245ffa7c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/aboutBottomHover.jpg	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/aboutBottomHover.jpg	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:11:00	1631/1631	---M--	200	added ('OK')	image/png	etag:%22b0d33367c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/contactico1.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/contactico1.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:11:01	2386/2386	---M--	200	added ('OK')	image/png	etag:%22224395367c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/contactico2.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/contactico2.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:11:02	2253/2253	---M--	200	added ('OK')	image/png	etag:%2294b226377c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/contactico3.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/contactico3.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:11:03	1554/1554	---M--	200	added ('OK')	image/png	etag:%2296bc4d367c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/contactico1-1.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/contactico1-1.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:11:03	2039/2039	---M--	200	added ('OK')	image/png	etag:%22bcf0e3367c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/contactico2-1.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/contactico2-1.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:11:04	2076/2076	---M--	200	added ('OK')	image/png	etag:%2288c277377c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/contactico3-1.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/contactico3-1.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:11:04	154/154	---M--	302	error ('Found')	text/html	date:Thu,%2029%20Apr%202021%2007:41:05%20GMT	http://www.seet.net.cn/templates/pc_wjdh/img/yanzheng.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/yanzheng.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:11:04	0/-1	---M--	302	error ('')			http://www.seet.net.cn/404.html	C:/My%20Web%20Sites/seet/www.seet.net.cn/404.319.delayed	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:11:05	178/178	---M--	200	added ('OK')	image/png	etag:%2260ab73617c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/newsIco1.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/newsIco1.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:11:06	188/188	---M--	200	added ('OK')	image/png	etag:%22a0f6bf617c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/newsIco3.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/newsIco3.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:11:06	214/214	---M--	200	added ('OK')	image/png	etag:%228c57e1617c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/newsIco04.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/newsIco04.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:11:07	386/386	---M--	200	added ('OK')	image/png	etag:%2278b82627c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/newsListMore.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/newsListMore.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:11:08	396/396	---M--	200	added ('OK')	image/png	etag:%22be7b26627c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/newsListMore2.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/newsListMore2.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:11:08	154/154	---M--	302	error ('Found')	text/html	date:Thu,%2029%20Apr%202021%2007:41:08%20GMT	http://www.seet.net.cn/templates/pc_wjdh/img/checkbox.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/checkbox.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:11:08	0/-1	---M--	302	error ('')			http://www.seet.net.cn/404.html	C:/My%20Web%20Sites/seet/www.seet.net.cn/404.321.delayed	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:11:09	154/154	---M--	302	error ('Found')	text/html	date:Thu,%2029%20Apr%202021%2007:41:09%20GMT	http://www.seet.net.cn/templates/pc_wjdh/img/checkbox.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/checkbox.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:11:09	0/-1	---M--	302	error ('')			http://www.seet.net.cn/404.html	C:/My%20Web%20Sites/seet/www.seet.net.cn/404.324.delayed	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:11:10	1053/1053	---M--	200	added ('OK')	image/png	etag:%2284ae29397c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/ico5.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/ico5.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:11:11	518/518	---M--	200	added ('OK')	image/png	etag:%22ac6d2657c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/sosuo.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/sosuo.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:11:12	724/724	---M--	200	added ('OK')	image/png	etag:%22e2a595637c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/proIco1.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/proIco1.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:11:12	1749/1749	---M--	200	added ('OK')	image/gif	etag:%220aae0377c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/ewm.gif	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/ewm.gif	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:11:13	356/356	---M--	200	added ('OK')	image/png	etag:%224a26e627c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/pageArrow.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/pageArrow.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:11:13	461/461	---M--	200	added ('OK')	image/png	etag:%227213fa607c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/img/newsAic.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/img/newsAic.png	(from http://www.seet.net.cn/templates/pc_wjdh/css/common.css)
13:11:13	0/-1	---M--	302	error ('')			http://www.seet.net.cn/p3/382589.html	C:/My%20Web%20Sites/seet/www.seet.net.cn/p3/382589.32c.delayed	(from http://www.seet.net.cn/y/)
13:11:13	0/-1	---M--	302	error ('')			http://www.seet.net.cn/404.html?msg=ID%e4%b8%8d%e5%ad%98%e5%9c%a8%ef%bc%81	C:/My%20Web%20Sites/seet/www.seet.net.cn/404.32da9d1.delayed	(from http://www.seet.net.cn/y/)
13:11:13	0/-1	---M--	302	error ('')			http://www.seet.net.cn/404.html	C:/My%20Web%20Sites/seet/www.seet.net.cn/404.32e.delayed	(from http://www.seet.net.cn/y/)
13:11:14	0/-1	---M--	302	error ('')			http://www.seet.net.cn/p3/382589.html	C:/My%20Web%20Sites/seet/www.seet.net.cn/p3/382589.331.delayed	(from http://www.seet.net.cn/yyxw/482725.html)
13:11:14	0/-1	---M--	302	error ('')			http://www.seet.net.cn/404.html?msg=ID%e4%b8%8d%e5%ad%98%e5%9c%a8%ef%bc%81	C:/My%20Web%20Sites/seet/www.seet.net.cn/404.332a9d1.delayed	(from http://www.seet.net.cn/yyxw/482725.html)
13:11:14	0/-1	---M--	302	error ('')			http://www.seet.net.cn/404.html	C:/My%20Web%20Sites/seet/www.seet.net.cn/404.333.delayed	(from http://www.seet.net.cn/yyxw/482725.html)
13:11:20	89503/89503	---M--	200	added ('OK')	image/jpeg	etag:%2283466d-15d9f-59798b72483c0%22	http://www.chinacompositesexpo.com/upload/userfiles/fck_Z_20191118C140407G162.jpg	C:/My%20Web%20Sites/seet/www.chinacompositesexpo.com/upload/userfiles/fck_Z_20191118C140407G162.jpg	(from http://www.seet.net.cn/yyxw/482725.html)
13:11:30	114140/114140	---M--	200	added ('OK')	image/jpeg	etag:%22774a62f2e337d61:0%22	http://img.dlwjdh.com/upload/8231/200601/2cf058be6fc1077b81383636bb809481@800X600.jpg	C:/My%20Web%20Sites/seet/img.dlwjdh.com/upload/8231/200601/2cf058be6fc1077b81383636bb809481@800X600.jpg	(from http://www.seet.net.cn/p6/726833.html)
13:11:31	105669/105669	---M--	200	added ('OK')	image/jpeg	etag:%22a3a08ff5e337d61:0%22	http://img.dlwjdh.com/upload/8231/200601/d1791df8027090534317347b96850f93@800X616.jpg	C:/My%20Web%20Sites/seet/img.dlwjdh.com/upload/8231/200601/d1791df8027090534317347b96850f93@800X616.jpg	(from http://www.seet.net.cn/p6/726833.html)
13:11:36	103492/103492	---M--	200	added ('OK')	image/jpeg	etag:%221526a3f5e337d61:0%22	http://img.dlwjdh.com/upload/8231/200601/2ec7a89afa95dbb263eccf2a9170f6a9@800X600.jpg	C:/My%20Web%20Sites/seet/img.dlwjdh.com/upload/8231/200601/2ec7a89afa95dbb263eccf2a9170f6a9@800X600.jpg	(from http://www.seet.net.cn/p6/726833.html)
13:11:36	0/-1	---M--	302	error ('')			http://www.seet.net.cn/p3/382589.html	C:/My%20Web%20Sites/seet/www.seet.net.cn/p3/382589.33b.delayed	(from http://www.seet.net.cn/p6/726833.html)
13:11:36	0/-1	---M--	302	error ('')			http://www.seet.net.cn/404.html?msg=ID%e4%b8%8d%e5%ad%98%e5%9c%a8%ef%bc%81	C:/My%20Web%20Sites/seet/www.seet.net.cn/404.33ca9d1.delayed	(from http://www.seet.net.cn/p6/726833.html)
13:11:36	0/-1	---M--	302	error ('')			http://www.seet.net.cn/404.html	C:/My%20Web%20Sites/seet/www.seet.net.cn/404.33d.delayed	(from http://www.seet.net.cn/p6/726833.html)
13:11:39	40716/40716	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2007:41:39%20GMT	http://www.seet.net.cn/p6/Popover%20requires%20tooltip.js	C:/My%20Web%20Sites/seet/www.seet.net.cn/p6/Popover%20requires%20tooltip.html	(from http://www.seet.net.cn/templates/pc_wjdh/js/n/bootstrap.min.js)
13:11:39	114140/114140	---M--	200	added ('OK')	image/jpeg	etag:%2225df953ce137d61:0%22	http://img.dlwjdh.com/upload/8231/200601/2c4c42ea9419096de0a5fec33111738a.jpg	C:/My%20Web%20Sites/seet/img.dlwjdh.com/upload/8231/200601/2c4c42ea9419096de0a5fec33111738a.jpg	(from http://www.seet.net.cn/p6/726833.html)
13:11:40	2636/2636	---M-Z	200	added ('OK')	text/css	etag:%22fa568b97c72d51:0%22	http://www.seet.net.cn/templates/pc_wjdh/css/commnIe8.css	C:/My%20Web%20Sites/seet/www.seet.net.cn/templates/pc_wjdh/css/commnIe8.css	(from http://www.seet.net.cn/templates/pc_wjdh/js/n/common.js)
13:11:42	40716/40716	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2007:41:42%20GMT	http://www.seet.net.cn/p6/kf002.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/p6/kf002.html	(from http://www.seet.net.cn/templates/pc_wjdh/js/n/common.js)
13:11:42	40716/40716	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2007:41:42%20GMT	http://www.seet.net.cn/p6/kf003.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/p6/kf003.html	(from http://www.seet.net.cn/templates/pc_wjdh/js/n/common.js)
13:11:43	40716/40716	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2007:41:43%20GMT	http://www.seet.net.cn/p6/kf.png	C:/My%20Web%20Sites/seet/www.seet.net.cn/p6/kf.html	(from http://www.seet.net.cn/templates/pc_wjdh/js/n/common.js)
13:11:45	105669/105669	---M--	200	added ('OK')	image/jpeg	etag:%22da56932e137d61:0%22	http://img.dlwjdh.com/upload/8231/200601/93b5ff7c8e579014a9f406c5a875d50f.jpg	C:/My%20Web%20Sites/seet/img.dlwjdh.com/upload/8231/200601/93b5ff7c8e579014a9f406c5a875d50f.jpg	(from http://www.seet.net.cn/p6/726833.html)
13:11:45	0/-1	---M--	302	error ('')			http://www.seet.net.cn/p3/382589.html	C:/My%20Web%20Sites/seet/www.seet.net.cn/p3/382589.346.delayed	(from http://www.seet.net.cn/fdp/400830.html)
13:11:45	0/-1	---M--	302	error ('')			http://www.seet.net.cn/404.html?msg=ID%e4%b8%8d%e5%ad%98%e5%9c%a8%ef%bc%81	C:/My%20Web%20Sites/seet/www.seet.net.cn/404.347a9d1.delayed	(from http://www.seet.net.cn/fdp/400830.html)
13:11:45	0/-1	---M--	302	error ('')			http://www.seet.net.cn/404.html	C:/My%20Web%20Sites/seet/www.seet.net.cn/404.348.delayed	(from http://www.seet.net.cn/fdp/400830.html)
13:11:46	103492/103492	---M--	200	added ('OK')	image/jpeg	etag:%22a5a4e142e137d61:0%22	http://img.dlwjdh.com/upload/8231/200601/a3c620595fa4b514d6e89f287a603385.jpg	C:/My%20Web%20Sites/seet/img.dlwjdh.com/upload/8231/200601/a3c620595fa4b514d6e89f287a603385.jpg	(from http://www.seet.net.cn/p6/726833.html)
13:11:46	18993/18993	---M--	200	added ('OK')	image/jpeg	etag:%22141cd585408ad51:0%22	http://img.dlwjdh.com/upload/8231/191024/bb878817345e67bb8c0877f9e44eb4c1@542X378.jpg	C:/My%20Web%20Sites/seet/img.dlwjdh.com/upload/8231/191024/bb878817345e67bb8c0877f9e44eb4c1@542X378.jpg	(from http://www.seet.net.cn/fdp/400830.html)
13:11:47	0/-1	---M--	302	error ('')			http://www.seet.net.cn/p3/382589.html	C:/My%20Web%20Sites/seet/www.seet.net.cn/p3/382589.34c.delayed	(from http://www.seet.net.cn/nlg/400871.html)
13:11:47	0/-1	---M--	302	error ('')			http://www.seet.net.cn/404.html?msg=ID%e4%b8%8d%e5%ad%98%e5%9c%a8%ef%bc%81	C:/My%20Web%20Sites/seet/www.seet.net.cn/404.34da9d1.delayed	(from http://www.seet.net.cn/nlg/400871.html)
13:11:47	0/-1	---M--	302	error ('')			http://www.seet.net.cn/404.html	C:/My%20Web%20Sites/seet/www.seet.net.cn/404.34e.delayed	(from http://www.seet.net.cn/nlg/400871.html)
